URL,Type,"Blog Category",ID
https://www.fireeye.com/blog/threat-research/2020/07/financially-motivated-actors-are-expanding-access-into-ot.html,blog,"threat research",/2020/07/financially-motivated-actors-are-expanding-access-into-ot.html
https://www.fireeye.com/blog/threat-research/2020/07/ghostwriter-influence-campaign.html,blog,"threat research",/2020/07/ghostwriter-influence-campaign.html
https://www.fireeye.com/blog/threat-research/2020/07/insights-into-office-365-attacks-and-how-managed-defense-investigates.html,blog,"threat research",/2020/07/insights-into-office-365-attacks-and-how-managed-defense-investigates.html
https://www.fireeye.com/blog/threat-research/2020/07/scandalous-external-detection-using-network-scan-data-and-automation.html,blog,"threat research",/2020/07/scandalous-external-detection-using-network-scan-data-and-automation.html
https://www.fireeye.com/blog/threat-research/2020/08/announcing-the-seventh-annual-flare-on-challenge.html,blog,"threat research",/2020/08/announcing-the-seventh-annual-flare-on-challenge.html
https://www.fireeye.com/blog/threat-research/2020/08/bypassing-masslogger-anti-analysis-man-in-the-middle-approach.html,blog,"threat research",/2020/08/bypassing-masslogger-anti-analysis-man-in-the-middle-approach.html
https://www.fireeye.com/blog/threat-research/2020/08/emulation-of-malicious-shellcode-with-speakeasy.html,blog,"threat research",/2020/08/emulation-of-malicious-shellcode-with-speakeasy.html
https://www.fireeye.com/blog/threat-research/2020/08/hands-on-introduction-to-mandiant-approach-to-ot-red-teaming.html,blog,"threat research",/2020/08/hands-on-introduction-to-mandiant-approach-to-ot-red-teaming.html
https://www.fireeye.com/blog/threat-research/2020/08/repurposing-neural-networks-to-generate-synthetic-media-for-information-operations.html,blog,"threat research",/2020/08/repurposing-neural-networks-to-generate-synthetic-media-for-information-operations.html
https://www.fireeye.com/blog/threat-research/2020/09/detecting-microsoft-365-azure-active-directory-backdoors.html,blog,"threat research",/2020/09/detecting-microsoft-365-azure-active-directory-backdoors.html
https://www.fireeye.com/blog/threat-research/2020/09/dfur-ent-perspective-on-threat-modeling-and-application-log-forensic-analysis.html,blog,"threat research",/2020/09/dfur-ent-perspective-on-threat-modeling-and-application-log-forensic-analysis.html
https://www.fireeye.com/blog/threat-research/2020/09/fuzzing-image-parsing-in-windows-color-profiles.html,blog,"threat research",/2020/09/fuzzing-image-parsing-in-windows-color-profiles.html
https://www.fireeye.com/blog/threat-research/2020/10/fin11-email-campaigns-precursor-for-ransomware-data-theft.html,blog,"threat research",/2020/10/fin11-email-campaigns-precursor-for-ransomware-data-theft.html
https://www.fireeye.com/blog/threat-research/2020/10/flare-on-7-challenge-solutions.html,blog,"threat research",/2020/10/flare-on-7-challenge-solutions.html
https://www.fireeye.com/blog/threat-research/2020/10/kegtap-and-singlemalt-with-a-ransomware-chaser.html,blog,"threat research",/2020/10/kegtap-and-singlemalt-with-a-ransomware-chaser.html
https://www.fireeye.com/blog/threat-research/2020/10/threatpursuit-vm-threat-intelligence-and-hunting-virtual-machine.html,blog,"threat research",/2020/10/threatpursuit-vm-threat-intelligence-and-hunting-virtual-machine.html
https://www.fireeye.com/blog/threat-research/2020/11/critical-buffer-overflow-vulnerability-in-solaris-can-allow-remote-takeover.html,blog,"threat research",/2020/11/critical-buffer-overflow-vulnerability-in-solaris-can-allow-remote-takeover.html
https://www.fireeye.com/blog/threat-research/2020/11/election-cyber-threats-in-the-asia-pacific-region.html,blog,"threat research",/2020/11/election-cyber-threats-in-the-asia-pacific-region.html
https://www.fireeye.com/blog/threat-research/2020/11/live-off-the-land-an-overview-of-unc1945.html,blog,"threat research",/2020/11/live-off-the-land-an-overview-of-unc1945.html
https://www.fireeye.com/blog/threat-research/2020/11/purgalicious-vba-macro-obfuscation-with-vba-purging.html,blog,"threat research",/2020/11/purgalicious-vba-macro-obfuscation-with-vba-purging.html
https://www.fireeye.com/blog/threat-research/2020/11/wow64-subsystem-internals-and-hooking-techniques.html,blog,"threat research",/2020/11/wow64-subsystem-internals-and-hooking-techniques.html
https://www.fireeye.com/blog/threat-research/2020/12/evasive-attacker-leverages-solarwinds-supply-chain-compromises-with-sunburst-backdoor.html,blog,"threat research",/2020/12/evasive-attacker-leverages-solarwinds-supply-chain-compromises-with-sunburst-backdoor.html
https://www.fireeye.com/blog/threat-research/2020/12/sunburst-additional-technical-details.html,blog,"threat research",/2020/12/sunburst-additional-technical-details.html
https://www.fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html,blog,"threat research",/2020/12/unauthorized-access-of-fireeye-red-team-tools.html
https://www.fireeye.com/blog/threat-research/2020/12/using-speakeasy-emulation-framework-programmatically-to-unpack-malware.html,blog,"threat research",/2020/12/using-speakeasy-emulation-framework-programmatically-to-unpack-malware.html
https://www.fireeye.com/blog/threat-research/2021/01/emulation-of-kernel-mode-rootkits-with-speakeasy.html,blog,"threat research",/2021/01/emulation-of-kernel-mode-rootkits-with-speakeasy.html
https://www.fireeye.com/blog/threat-research/2021/01/phishing-campaign-woff-obfuscation-telegram-communications.html,blog,"threat research",/2021/01/phishing-campaign-woff-obfuscation-telegram-communications.html
https://www.fireeye.com/blog/threat-research/2021/01/remediation-and-hardening-strategies-for-microsoft-365-to-defend-against-unc2452.html,blog,"threat research",/2021/01/remediation-and-hardening-strategies-for-microsoft-365-to-defend-against-unc2452.html
https://www.fireeye.com/blog/threat-research/2021/01/training-transformers-for-cyber-security-tasks-malicious-url-prediction.html,blog,"threat research",/2021/01/training-transformers-for-cyber-security-tasks-malicious-url-prediction.html
https://www.fireeye.com/blog/threat-research/2021/02/accellion-fta-exploited-for-data-theft-and-extortion.html,blog,"threat research",/2021/02/accellion-fta-exploited-for-data-theft-and-extortion.html
https://www.fireeye.com/blog/threat-research/2021/02/melting-unc2198-icedid-to-ransomware-operations.html,blog,"threat research",/2021/02/melting-unc2198-icedid-to-ransomware-operations.html
https://www.fireeye.com/blog/threat-research/2021/02/solarcity-exploitation-of-x2e-iot-device-part-one.html,blog,"threat research",/2021/02/solarcity-exploitation-of-x2e-iot-device-part-one.html
https://www.fireeye.com/blog/threat-research/2021/02/solarcity-exploitation-of-x2e-iot-device-part-two.html,blog,"threat research",/2021/02/solarcity-exploitation-of-x2e-iot-device-part-two.html
https://www.fireeye.com/blog/threat-research/2021/03/attacker-use-of-windows-background-intelligent-transfer-service.html,blog,"threat research",/2021/03/attacker-use-of-windows-background-intelligent-transfer-service.html
https://www.fireeye.com/blog/threat-research/2021/03/detection-response-to-exploitation-of-microsoft-exchange-zero-day-vulnerabilities.html,blog,"threat research",/2021/03/detection-response-to-exploitation-of-microsoft-exchange-zero-day-vulnerabilities.html
https://www.fireeye.com/blog/threat-research/2021/03/fuzzing-image-parsing-in-windows-uninitialized-memory.html,blog,"threat research",/2021/03/fuzzing-image-parsing-in-windows-uninitialized-memory.html
https://www.fireeye.com/blog/threat-research/2021/03/sunshuttle-second-stage-backdoor-targeting-us-based-entity.html,blog,"threat research",/2021/03/sunshuttle-second-stage-backdoor-targeting-us-based-entity.html
https://www.fireeye.com/blog/threat-research/2021/04/abusing-replication-stealing-adfs-secrets-over-the-network.html,blog,"threat research",/2021/04/abusing-replication-stealing-adfs-secrets-over-the-network.html
https://www.fireeye.com/blog/threat-research/2021/04/espionage-group-unc1151-likely-conducts-ghostwriter-influence-activity.html,blog,"threat research",/2021/04/espionage-group-unc1151-likely-conducts-ghostwriter-influence-activity.html
https://www.fireeye.com/blog/threat-research/2021/04/hacking-operational-technology-for-defense-lessons-learned.html,blog,"threat research",/2021/04/hacking-operational-technology-for-defense-lessons-learned.html
https://www.fireeye.com/blog/threat-research/2021/04/m-trends-2021-a-view-from-the-front-lines.html,blog,"threat research",/2021/04/m-trends-2021-a-view-from-the-front-lines.html
https://www.fireeye.com/blog/threat-research/2021/04/suspected-apt-actors-leverage-bypass-techniques-pulse-secure-zero-day.html,blog,"threat research",/2021/04/suspected-apt-actors-leverage-bypass-techniques-pulse-secure-zero-day.html
https://www.fireeye.com/blog/threat-research/2021/04/unc2447-sombrat-and-fivehands-ransomware-sophisticated-financial-threat.html,blog,"threat research",/2021/04/unc2447-sombrat-and-fivehands-ransomware-sophisticated-financial-threat.html
https://www.fireeye.com/blog/threat-research/2021/04/zero-day-exploits-in-sonicwall-email-security-lead-to-compromise.html,blog,"threat research",/2021/04/zero-day-exploits-in-sonicwall-email-security-lead-to-compromise.html
https://www.fireeye.com/blog/threat-research/2017/03/_antivirus_evasionr.html,blog,"threat research",/2017/03/_antivirus_evasionr.html
https://www.fireeye.com/blog/threat-research/2017/03/fin7_spear_phishing.html,blog,"threat research",/2017/03/fin7_spear_phishing.html
https://www.fireeye.com/blog/threat-research/2017/05/threat-actors-leverage-eternalblue-exploit-to-deliver-non-wannacry-payloads.html,blog,"threat research",/2017/05/threat-actors-leverage-eternalblue-exploit-to-deliver-non-wannacry-payloads.html
https://www.fireeye.com/blog/threat-research/2017/06/obfuscation-in-the-wild.html,blog,"threat research",/2017/06/obfuscation-in-the-wild.html
https://www.fireeye.com/blog/threat-research/2017/07/hawkeye-malware-distributed-in-phishing-campaign.html,blog,"threat research",/2017/07/hawkeye-malware-distributed-in-phishing-campaign.html
https://www.fireeye.com/blog/threat-research/2017/07/linux-support-for-fakenet-ng.html,blog,"threat research",/2017/07/linux-support-for-fakenet-ng.html
https://www.fireeye.com/blog/threat-research/2017/08/apt28-targets-hospitality-sector.html,blog,"threat research",/2017/08/apt28-targets-hospitality-sector.html
https://www.fireeye.com/blog/threat-research/2017/08/monitoring-windows-console-activity-part-two.html,blog,"threat research",/2017/08/monitoring-windows-console-activity-part-two.html
https://www.fireeye.com/blog/threat-research/2017/09/pywintrace-python-wrapper-for-etw.html,blog,"threat research",/2017/09/pywintrace-python-wrapper-for-etw.html
https://www.fireeye.com/blog/threat-research/2017/10/gocrack-managed-password-cracking-tool.html,blog,"threat research",/2017/10/gocrack-managed-password-cracking-tool.html
https://www.fireeye.com/blog/threat-research/2017/11/ursnif-variant-malicious-tls-callback-technique.html,blog,"threat research",/2017/11/ursnif-variant-malicious-tls-callback-technique.html
https://www.fireeye.com/blog/threat-research/2018/01/simplifying-graphs-in-ida.html,blog,"threat research",/2018/01/simplifying-graphs-in-ida.html
https://www.fireeye.com/blog/threat-research/2018/02/attacks-leveraging-adobe-zero-day.html,blog,"threat research",/2018/02/attacks-leveraging-adobe-zero-day.html
https://www.fireeye.com/blog/threat-research/2018/02/cve-2017-10271-used-to-deliver-cryptominers.html,blog,"threat research",/2018/02/cve-2017-10271-used-to-deliver-cryptominers.html
https://www.fireeye.com/blog/threat-research/2018/04/cryptocurrencies-cyber-crime-blockchain-infrastructure-use.html,blog,"threat research",/2018/04/cryptocurrencies-cyber-crime-blockchain-infrastructure-use.html
https://www.fireeye.com/blog/threat-research/2018/04/establishing-a-baseline-for-remote-desktop-protocol.html,blog,"threat research",/2018/04/establishing-a-baseline-for-remote-desktop-protocol.html
https://www.fireeye.com/blog/threat-research/2018/04/fake-software-update-abuses-netsupport-remote-access-tool.html,blog,"threat research",/2018/04/fake-software-update-abuses-netsupport-remote-access-tool.html
https://www.fireeye.com/blog/threat-research/2018/04/loading-kernel-shellcode.html,blog,"threat research",/2018/04/loading-kernel-shellcode.html
https://www.fireeye.com/blog/threat-research/2018/05/remote-authentication-geofeasibility-tool-geologonalyzer.html,blog,"threat research",/2018/05/remote-authentication-geofeasibility-tool-geologonalyzer.html
https://www.fireeye.com/blog/threat-research/2018/05/rooting-logitech-harmony-hub-improving-iot-security.html,blog,"threat research",/2018/05/rooting-logitech-harmony-hub-improving-iot-security.html
https://www.fireeye.com/blog/threat-research/2018/06/totally-tubular-treatise-on-triton-and-tristation.html,blog,"threat research",/2018/06/totally-tubular-treatise-on-triton-and-tristation.html
https://www.fireeye.com/blog/threat-research/2018/07/cryptocurrencies-cyber-crime-growth-of-miners.html,blog,"threat research",/2018/07/cryptocurrencies-cyber-crime-growth-of-miners.html
https://www.fireeye.com/blog/threat-research/2018/11/cmd-and-conquer-de-dosfuscation-with-flare-qdb.html,blog,"threat research",/2018/11/cmd-and-conquer-de-dosfuscation-with-flare-qdb.html
https://www.fireeye.com/blog/threat-research/2018/12/automating-objective-c-code-analysis-with-emulation.html,blog,"threat research",/2018/12/automating-objective-c-code-analysis-with-emulation.html
https://www.fireeye.com/blog/threat-research/2019/02/recovering-stackstrings-using-emulation-with-ironstrings.html,blog,"threat research",/2019/02/recovering-stackstrings-using-emulation-with-ironstrings.html
https://www.fireeye.com/blog/threat-research/2019/03/breaking-the-bank-weakness-in-financial-ai-applications.html,blog,"threat research",/2019/03/breaking-the-bank-weakness-in-financial-ai-applications.html
https://www.fireeye.com/blog/threat-research/2019/03/dissecting-netwire-phishing-campaign-usage-of-process-hollowing.html,blog,"threat research",/2019/03/dissecting-netwire-phishing-campaign-usage-of-process-hollowing.html
https://www.fireeye.com/blog/threat-research/2019/03/winrar-zero-day-abused-in-multiple-campaigns.html,blog,"threat research",/2019/03/winrar-zero-day-abused-in-multiple-campaigns.html
https://www.fireeye.com/blog/threat-research/2019/04/carbanak-week-part-two-continuing-source-code-analysis.html,blog,"threat research",/2019/04/carbanak-week-part-two-continuing-source-code-analysis.html
https://www.fireeye.com/blog/threat-research/2019/04/finding-weaknesses-before-the-attackers-do.html,blog,"threat research",/2019/04/finding-weaknesses-before-the-attackers-do.html
https://www.fireeye.com/blog/threat-research/2019/04/spear-phishing-campaign-targets-ukraine-government.html,blog,"threat research",/2019/04/spear-phishing-campaign-targets-ukraine-government.html
https://www.fireeye.com/blog/threat-research/2019/05/framing-the-problem-cyber-threats-and-elections.html,blog,"threat research",/2019/05/framing-the-problem-cyber-threats-and-elections.html
https://www.fireeye.com/blog/threat-research/2019/05/learning-to-rank-strings-output-for-speedier-malware-analysis.html,blog,"threat research",/2019/05/learning-to-rank-strings-output-for-speedier-malware-analysis.html
https://www.fireeye.com/blog/threat-research/2019/06/hunting-com-objects-part-two.html,blog,"threat research",/2019/06/hunting-com-objects-part-two.html
https://www.fireeye.com/blog/threat-research/2019/07/announcing-the-sixth-annual-flare-on-challenge.html,blog,"threat research",/2019/07/announcing-the-sixth-annual-flare-on-challenge.html
https://www.fireeye.com/blog/threat-research/2019/09/open-sourcing-stringsifter.html,blog,"threat research",/2019/09/open-sourcing-stringsifter.html
https://www.fireeye.com/blog/threat-research/2019/10/definitive-dossier-of-devilish-debug-details-part-deux.html,blog,"threat research",/2019/10/definitive-dossier-of-devilish-debug-details-part-deux.html
https://www.fireeye.com/blog/threat-research/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html,blog,"threat research",/2019/10/lowkey-hunting-for-the-missing-volume-serial-id.html
https://www.fireeye.com/blog/threat-research/2019/11/combatting-social-media-information-operations-neural-language-models.html,blog,"threat research",/2019/11/combatting-social-media-information-operations-neural-language-models.html
https://www.fireeye.com/blog/threat-research/2019/11/fidl-flare-ida-decompiler-library.html,blog,"threat research",/2019/11/fidl-flare-ida-decompiler-library.html
https://www.fireeye.com/blog/threat-research/2020/01/nice-try-501-ransomware-not-implemented.html,blog,"threat research",/2020/01/nice-try-501-ransomware-not-implemented.html
https://www.fireeye.com/blog/threat-research/2020/02/information-operations-fabricated-personas-to-promote-iranian-interests.html,blog,"threat research",/2020/02/information-operations-fabricated-personas-to-promote-iranian-interests.html
https://www.fireeye.com/blog/threat-research/2020/02/managed-defense-the-analytical-mindset.html,blog,"threat research",/2020/02/managed-defense-the-analytical-mindset.html
https://www.fireeye.com/blog/threat-research/2020/03/stimulus-bill-social-engineering-covid-19-financial-compensation-schemes.html,blog,"threat research",/2020/03/stimulus-bill-social-engineering-covid-19-financial-compensation-schemes.html
https://www.fireeye.com/blog/threat-research/2020/04/enabling-defenders-with-vulnerability-intelligence.html,blog,"threat research",/2020/04/enabling-defenders-with-vulnerability-intelligence.html
https://www.fireeye.com/blog/threat-research/2020/04/how-mandiant-intelligence-rates-vulnerabilities.html,blog,"threat research",/2020/04/how-mandiant-intelligence-rates-vulnerabilities.html
https://www.fireeye.com/blog/threat-research/2020/04/limited-shifts-in-cyber-threat-landscape-driven-by-covid-19.html,blog,"threat research",/2020/04/limited-shifts-in-cyber-threat-landscape-driven-by-covid-19.html
https://www.fireeye.com/blog/threat-research/2020/07/configuring-windows-domain-dynamically-analyze-obfuscated-lateral-movement-tool.html,blog,"threat research",/2020/07/configuring-windows-domain-dynamically-analyze-obfuscated-lateral-movement-tool.html
https://www.fireeye.com/blog/threat-research/2020/07/unique-threats-to-operational-technology-and-cyber-physical-systems.html,blog,"threat research",/2020/07/unique-threats-to-operational-technology-and-cyber-physical-systems.html
https://www.fireeye.com/blog/threat-research/2020/08/cookiejar-tracking-adversaries-with-fireeye-endpoint-security-module.html,blog,"threat research",/2020/08/cookiejar-tracking-adversaries-with-fireeye-endpoint-security-module.html
